doc_idn,gnd_idn,gnd_label
1046883992,103238512X,Steuergerät
1046883992,964766485,Hardware-in-the-loop
1046883992,941851230,Field programmable gate array
1046883992,96292931X,Modelica
1046883992,941893987,Logiksynthese
1046883992,041314735,Beschreibungssprache
1046912968,04062661X,Verbrennungsmotor
1046912968,041874919,Ventilsteuerung
1046912968,040631532,Verschleiß
1046912968,94675652X,Ventilfeder
1046912968,04258647X,Stössel
1046912968,041506197,Drehung
1046912968,040608476,Tribologie
104709732X,04138914X,Produktionssystem
104709732X,952694840,Logistiksystem
104709732X,040550729,Simulation
104709732X,970868286,Adaptives Prozessmodell
1047097583,04075202X,Namibia
1047097583,042038812,Bacillus anthracis
1047185385,041156382,Produktionsstruktur
1047185385,041281284,Anpassung
1047185385,042157919,Lebenszyklus
1047203952,997729635,Thermische Solaranlage
1047203952,040242714,Heizung
1047203952,04189135X,Warmwasserbereitung
1047203952,041608658,Hydraulische Schaltung
1047230828,040380319,Mauerwerk
1047230828,04121210X,Erdbebenbelastung
1047230828,041134567,Erdbebensicherheit
1047230828,041209974,Berechnung
1047231646,042212758,ARDS
1047231646,042331994,Extrakorporale Membranoxygenation
1047231646,040388042,Messwertverarbeitung
1047231646,041337646,Fehlererkennung
1047231646,040592332,Technische Sicherheit
1047231646,041393740,Architektur
1047232014,042848784,Schildvortrieb
1047232014,042215196,Tübbing
1047232014,041307666,Ringspalt
1047232014,043121179,Injektionsmaterial
1047232014,041312376,Mörtel
1047232014,04004792X,Baugrund
1047232014,04298095X,Porenwasserdruck
1047232014,959955410,Boden-Bauwerk-Wechselwirkung
1047232014,040172333,Finite-Elemente-Methode
1047337363,041887085,Vorschubantrieb
1047337363,040656047,Werkzeugmaschine
1047337363,041404750,Dynamisches Verhalten
1047337363,1052653456,Semiaktive Schwingungsdämpfung
1047558696,040629376,Verkehrsinfrastruktur
1047558696,041877993,Verkehrsaufkommen
1047558696,944849652,Fahrzeit
1047558696,040436640,Optimierung
1047558696,040550729,Simulation
1047595346,96075086X,Collegium Helveticum
1047595346,950181994,Interdisziplinarität
1047595346,969260393,Transdisziplinarität
1047595346,1170712967,Soziale Homophilie
1047595346,040340368,Längsschnittuntersuchung
1047796732,041684893,Mäusebussard
1047796732,041617495,Injektionsnarkose
1047796732,042040124,Propofol
1047796767,041604938,Holstein-Friesian-Rind
1047796767,951478877,Spurenelementversorgung
1047796767,947676724,Tiergesundheit
1047796767,04113303X,Diagnostik
1047837528,041675959,Lichtquelle
1047837528,944431704,Punktquelle
1047837528,041251547,Lumineszenzdiode
1047837528,041987365,Freiformfläche
1047837528,040697940,CAD
1047837528,041127048,Beleuchtung
1047852578,040118827,Deutschland
1047852578,040623866,Vater
1047852578,040058573,Beruf
1047852578,041512766,Einfluss
1047852578,040264823,Identität
1047883538,040206874,Gesicht
1047883538,041506332,Dreidimensionale Geometrie
1047883538,04139030X,Computerunterstütztes Verfahren
1047883538,040462803,Plastische Chirurgie
1047883538,040710343,Evaluation
1048047423,040455157,Pferdekrankheit
1048047423,972120998,Hufgelenk
1048047423,943618215,Strahlbein
1048047423,041208064,Kernspintomografie
104804744X,04190088X,Wisent
104804744X,978733681,Balanoposthitis
104804744X,1011015676,Arcanobacterium
104804744X,942582101,Virulenzfaktor
1048047458,040246663,Kardiovaskuläre Krankheit
1048047458,04255702X,Endothelin
1048047458,040497224,Rezeptor
1048047458,040448983,Pathophysiologie
1048047458,040072630,Blutdruck
1048047458,041562208,Gefäßmuskulatur
1048047458,041406605,Tiermodell
1048047466,041828623,Stallluft
1048047466,988431971,Bioaerosol
1048047466,954167910,Teilchengröße
1048047466,041521935,Endotoxin
1048047466,042750652,LAL-Test
1048087174,040050440,Bayern
1048087174,041882717,Viereckschanze
1048087174,042750709,Archäologische Prospektion
1048087174,041685962,Magnetometer
1048119580,042971640,Keller
1048119580,040276767,Ironie
1048160955,04213997X,Requirements engineering
1048160955,959149619,Rapid Prototyping
1048175979,041244818,Wohlbefinden
1048175979,040028186,Arbeitszufriedenheit
1048175979,041177134,Ziel
1048175979,042940842,Realisierung
1048175979,041907957,Zielkonflikt
1048175979,942286057,Übungsprogramm
1048176150,949211796,Variantenfertigung
1048176150,041207602,Montageplanung
1048176150,041137825,Graphentheorie
1048176150,964751038,Assistenzsystem
1048176150,953572137,Montagearbeiter
1048176169,040740242,Laserschweißen
1048176169,041339223,Prozessüberwachung
1048176169,043098150,Schweißbad
1048176169,041695763,Metalldampf
1048176169,04046265X,Plasmaspektroskopie
1048176169,942373596,Online-Messung
1048209016,950412619,Geschlechtsidentität
1048209016,040359646,Literatur
1048327590,041654412,Kraftfahrzeugtechnik
1048327590,042388120,Mechatronik
1048327590,04139402X,Produktentwicklung
1048327590,1005384800,
1048327590,042171660,FMEA
1048327590,041227956,Analyse
1048428524,94567578X,Heidegger
1048428524,040543293,Sein
1048522326,041832698,Stickstoffheterocyclen
1048522326,043283934,Kondensiertes Ringsystem
1048522326,041338065,Chemische Synthese
1048522326,041133188,Dihydropyridine
1048522504,040455033,Pferd
1048522504,041386485,Schlafverhalten
1048522504,040525805,Schlaf
1048522504,040459810,Physiologie
1048558851,040780228,Süddeutschland
1048558851,040516679,São Paulo
1048558851,040648214,Wasserwirtschaft
1048558851,043264646,Nachhaltigkeit
1048558851,040167968,Fernerkundung
1048558851,04126083X,Multikriteria-Entscheidung
1048573591,040473406,Produktgestaltung
1048573591,949211796,Variantenfertigung
1048573591,948181400,Modularprinzip
1048607070,1009723804,Open Innovation
1048607070,041245199,Absorptionskapazität
1048628973,948228458,Platine
1048628973,041396715,Hochfester Stahl
1048628973,040641805,Wärmebehandlung
1048628973,041390768,Lasererwärmung
1048628973,041631374,Kaltumformen
1048628973,042402174,Formänderungsvermögen
1048628973,948228458,Platine
1048628973,041396715,Hochfester Stahl
1048628973,992783062,Formhärten
1048628973,040641805,Wärmebehandlung
1048628973,041390768,Lasererwärmung
1048677109,041250095,Goethe
1048677109,040335976,Kulturwissenschaften
